Name,Number_of_Ratings,Rating,Longitude,Latitude,Category
صيدلية الجازع,55.0,3.8,46.6529049,24.7726275,pharmacies
صيدلية صحة زينة المتطورة,187.0,4.9,46.8151689,24.8122519,pharmacies
صيدلية زهرة الروضة,10.0,3.4,46.6843013,24.7629816,pharmacies
صيدلية كنوز,16.0,4.0,46.8274453,24.7803791,pharmacies
صيدلية انوفا,52.0,4.2,46.7243388,24.7444338,pharmacies
صيدلية النهدي,201.0,4.0,46.62555,24.586693,pharmacies
صيدلية د.وهف,13.0,5.0,46.69209439999999,24.5766805,pharmacies
صيدلية زهرة الروضة,12.0,3.3,46.807423,24.7049842,pharmacies
Wardat Aldawa Pharmacy,17.0,4.4,46.6107702,24.5907593,pharmacies
صيدلية تاج الدواء,23.0,3.9,46.7243259,24.6089139,pharmacies
صيدلية مستشفى الهلال الأخضر,17.0,2.7,46.6900026,24.672355,pharmacies
صيدلية النهدي,128.0,3.9,46.598961,24.820704,pharmacies
صيدلية الترياق المتميزالحزم,5.0,4.2,46.6419199,24.5272166,pharmacies
صيدلية وايتس,79.0,4.3,46.6256875,24.6746875,pharmacies
صيدلية عناية السمو,64.0,4.6,46.5805726,24.7774791,pharmacies
صيدلية النهدي,52.0,4.2,46.766208,24.770303,pharmacies
صيدلية زهرة الروضة,37.0,3.9,46.8101044,24.6788059,pharmacies
A,6.0,4.8,46.8869948,24.8197912,pharmacies
صيدلية ليمون,42.0,3.6,46.6868625,24.6794879,pharmacies
صيدلية الدواء,34.0,4.2,46.7972462,24.8330038,pharmacies
صيدلية انوفا,15.0,3.6,46.7799295,24.5864519,pharmacies
صيدلية جرينز Greens Corners Pharmacy,23.0,4.2,46.73076529999999,24.5477017,pharmacies
صيدلية انوفا,22.0,3.9,46.6902515,24.7096439,pharmacies
صيدليه نجم العناية,9.0,4.1,46.7964574,24.9201654,pharmacies
صيدلية زائد واحد,10.0,3.9,46.8068021,24.8405623,pharmacies
صيدلية ليمون,58.0,2.8,46.70103779999999,24.5536046,pharmacies
SAFE PHARMACY YARMUK,20.0,3.0,46.8029008,24.8058535,pharmacies
صيدلية سيف حي الدار البيضاء الرياض,11.0,4.2,46.7794888,24.5640227,pharmacies
Al Safa & Al Marwa Pharmacy,12.0,3.9,46.6490024,24.6888805,pharmacies
صيدلية زهرة الروضة,32.0,3.2,46.7532453,24.7575722,pharmacies
صيدلية وردة الدواء,19.0,3.2,46.67419959999999,24.5484504,pharmacies
صيدلية أطلس الشرق,5.0,3.8,46.6780047,24.6775172,pharmacies
صيدلية النهدي,156.0,3.7,46.78783,24.741681,pharmacies
صيدلية زهرة الروضة,139.0,3.5,46.7608308,24.7375807,pharmacies
صيدلية دواء الرياض,6.0,5.0,46.8885696,24.8192918,pharmacies
صيدلية الشافي,36.0,3.8,46.7417847,24.619389,pharmacies
صيدلية واحة التعافي,10.0,3.5,46.8185487,24.8129786,pharmacies
صيدلية النهدي,35.0,4.1,46.88573299999999,24.820658,pharmacies
صيدلية الدواء,93.0,3.7,46.7643275,24.8374867,pharmacies
صيدلية الدواء,52.0,3.4,46.6475802,24.820409,pharmacies
صيدلية الدواء,93.0,3.8,46.7715797,24.7837647,pharmacies
صيدلية الأسرة الوطنية,18.0,2.5,46.735197,24.6426769,pharmacies
صيدلية النهدي,102.0,3.9,46.7564123,24.7704446,pharmacies
صيدلية فرحان النادر  Pharmacy,16.0,3.7,46.7570541,24.5819359,pharmacies
Al Hikma Pharmacy,7.0,4.3,46.7519537,24.630768,pharmacies
صيدلية النهدي,82.0,4.0,46.82905299999999,24.57752,pharmacies
صيدلية بلو الطبيةالدار البيضاء,15.0,4.5,46.7736907,24.5641539,pharmacies
صيدلية آدم,132.0,4.4,46.6293906,24.8275998,pharmacies
صيدلية الدواء,68.0,3.5,46.824122,24.850083,pharmacies
صيدلية د.سليمان الحبيب,50.0,3.4,46.6648136,24.7763338,pharmacies
صيدليه جرينز Greens Corners Pharmacy,17.0,3.8,46.768037,24.5706576,pharmacies
Pharmacy Health Dimensions,9.0,4.2,46.6920621,24.5766873,pharmacies
صيدلية الجازع,60.0,4.2,46.575396,24.7512865,pharmacies
Jawaher Al Sehha Pharmacy صيدلية جواهر الصحة,7.0,4.0,46.7178773,24.619885,pharmacies
AlAndalus Dawaa,33.0,4.6,46.8661191,24.8086915,pharmacies
صيدلية انوفا,76.0,3.7,46.7223886,24.7739162,pharmacies
صيدلية الدواء,145.0,3.7,46.65842139999999,24.832119,pharmacies
صيدلية عبق الشجر,25.0,4.4,46.6663837,24.6391305,pharmacies
صيدلية الدواء,50.0,3.6,46.690762,24.62682,pharmacies
صيدلية رمز الشرق البيطرية() اقوي البراندات في مجال المكملات الغذائية والاعلاف المستوردة للخيول ramz alsharq,49.0,4.6,46.8471979,24.8687713,pharmacies
صيدلية شبه الجزيرة,5.0,3.6,46.7298589,24.6190149,pharmacies
صيدلية كنوز,35.0,3.2,46.688697,24.7738131,pharmacies
صيدلية الخريف الثالثه,14.0,4.1,46.5985057,24.5972224,pharmacies
صيدلية صفوة العلاج,14.0,3.7,46.7245066,24.5393857,pharmacies
صيدلية بريق العلاج | bareq alelag pharmacy,9.0,3.9,46.7054226,24.6577561,pharmacies
صيدلية الشراع,5.0,4.2,46.680307,24.7467514,pharmacies
صيدلية الدواء,114.0,4.0,46.6600625,24.5379375,pharmacies
صيدلية زهرة الروضة,32.0,3.6,46.684456,24.7855283,pharmacies
صيدلية وردة الدواء,38.0,4.2,46.5889134,24.5986256,pharmacies
صيدلية يراك,15.0,4.6,46.6932832,24.6148034,pharmacies
صيدلية الدواء,99.0,3.5,46.693777,24.570561,pharmacies
صيدلية الجازع,50.0,3.9,46.6430555,24.6110727,pharmacies
صيدلية ليمون,172.0,3.5,46.6679416,24.7003063,pharmacies
Al Rashad Pharmacy,40.0,3.7,46.6354786,24.8159571,pharmacies
صيدلية كنوز,47.0,4.1,46.8701314,24.8065247,pharmacies
صيدلية صحة زينة المتطورة,62.0,4.9,46.8139927,24.8346678,pharmacies
صيدلية,22.0,4.4,46.7023853,24.6460012,pharmacies
صيدلية مصالح الصحة,5.0,5.0,46.7007035,24.6909882,pharmacies
صيدلية الجواهر الشفاء للأدوية,6.0,3.7,46.874424,24.7892615,pharmacies
صيدلية المتحدة,19.0,4.5,46.7734487,24.7811069,pharmacies
صيدلية آدم,137.0,4.0,46.8264944,24.8457773,pharmacies
صيدلية الكردي kordy pharmacy,35.0,4.4,46.6875358,24.7334594,pharmacies
صيدلية النهدي,79.0,3.5,46.804929,24.771185,pharmacies
صيدلية انوفا,5.0,4.2,46.841153,24.7415412,pharmacies
صيدلية الدواء,24.0,3.2,46.771938,24.678045,pharmacies
صيدلية كنوز,105.0,4.2,46.8366115,24.5699956,pharmacies
صيدلية بيت الأدوية,13.0,1.8,46.6577596,24.756191,pharmacies
صيدلية واحة التعافي,27.0,3.4,46.8065227,24.8213953,pharmacies
صيدلية ليمون,10.0,3.1,46.7906445,24.8286526,pharmacies
WELL WISE PHARMACY,17.0,4.3,46.779913,24.825889,pharmacies
Pharmacies Shatha Drug Administration,7.0,3.7,46.7080642,24.6678495,pharmacies
pharmacy store,41.0,3.7,46.5814696,24.7687019,pharmacies
صيدلية رام,6.0,4.2,46.6197114,24.7456617,pharmacies
صيدلية انوفا,12.0,3.4,46.8646875,24.8835625,pharmacies
صيدلية النهدي,171.0,4.0,46.678507,24.698349,pharmacies
صيدلية الدواء,17.0,3.5,46.7714103,24.8140709,pharmacies
صيدلية النهدي,90.0,4.5,46.8380625,24.8495625,pharmacies
صيدلية الدواء,80.0,3.9,46.6021934,24.62983,pharmacies
صيدلية دوائي,22.0,2.0,46.6618552,24.5399359,pharmacies
Shatha Pharmacy Health,8.0,3.8,46.8227072,24.6759823,pharmacies
صيدلية كنوز,57.0,4.5,46.5995689,24.8306527,pharmacies
Azhar Pharmacy,14.0,2.8,46.84679,24.7243346,pharmacies
صيدلية النهدي,157.0,4.1,46.679671,24.620032,pharmacies
صيدلية النهدي,69.0,3.7,46.616415,24.778213,pharmacies
صيدلية الدواء,41.0,4.0,46.8425451,24.7300768,pharmacies
صيدلية ليمون,96.0,3.7,46.8275565,24.716297,pharmacies
صيدلية ليمون,19.0,4.1,46.6481897,24.752645,pharmacies
صيدلية الاشراق,15.0,2.9,46.6727724,24.740603,pharmacies
صيدلية الفارابي النسيم,37.0,4.9,46.8418611,24.721525,pharmacies
صيدلية الدواء,62.0,3.8,46.65117,24.8053015,pharmacies
‏صيدلية الحياة,13.0,3.8,46.7762848,24.8136389,pharmacies
Medicine Rose Pharmacy,20.0,3.4,46.5754062,24.5781177,pharmacies
Health Kingdom Pharmacy,11.0,3.5,46.7950846,24.5646676,pharmacies
صيدلية المتحدة,9.0,5.0,46.8806951,24.839219,pharmacies
صيدلية مركز الدواء,20.0,4.2,46.7007871,24.657477,pharmacies
صيدلية رعاية الأولية,17.0,3.6,46.804445,24.6718219,pharmacies
صيدلية أصداء الراحة  Asdaa AlRahaa Pharmacy,13.0,3.9,46.6637655,24.5274219,pharmacies
صيدلية الدواء,73.0,3.5,46.8395146,24.6957234,pharmacies
Smart Apple Cosmotic Shop,9.0,4.1,46.7547421,24.7434679,pharmacies
صيدلية الدواء,106.0,3.5,46.78921099999999,24.6836625,pharmacies
صيدلية ليمون,48.0,4.6,46.663348,24.7481726,pharmacies
صيدليــة سلة الدواء الطبيــة,30.0,3.9,46.7966609,24.7985454,pharmacies
Health and community pharmacy,27.0,3.7,46.6230679,24.8893798,pharmacies
صيدلية واحة التعافي,39.0,4.2,46.6113745,24.8134547,pharmacies
صيدلية بلسم ليليا  اليرموك الرياض,13.0,4.2,46.8003907,24.8167907,pharmacies
صيدلية النهدي,55.0,4.0,46.7679456,24.7047061,pharmacies
صيدلية النهدي,110.0,4.1,46.7973856,24.5657172,pharmacies
صيدلية الدواء,147.0,3.9,46.6589378,24.7170804,pharmacies
صيدلية كوزميك,9.0,3.9,46.80275719999999,24.5681818,pharmacies
Dawaak Pharmacy,39.0,4.6,46.7498155,24.6871798,pharmacies
Wasfat Alhayat,17.0,2.9,46.8162651,24.726276,pharmacies
صيدلية بريق العلاج | bareq alelag pharmacy,60.0,4.8,46.62859479999999,24.861292,pharmacies
صيدلية ليمون,68.0,3.7,46.6579829,24.6011422,pharmacies
صيدلية الراية,16.0,2.1,46.7803919,24.7616037,pharmacies
صيدلية النهدي,214.0,3.7,46.63305159999999,24.8151575,pharmacies
yasmeen pharmacy,9.0,5.0,46.6593491,24.8302951,pharmacies
صيدلية دواء الطبيعية السادسة توصيل مجاني,8.0,4.5,46.717917,24.5631501,pharmacies
صيدلية التويجري,5.0,3.6,46.83407039999999,24.6734218,pharmacies
صيدلية النهدي,10.0,4.6,46.5909424,24.7779374,pharmacies
صيدلية الدواء,18.0,4.6,46.7573187,24.816141,pharmacies
صيدلية النهدي,173.0,4.2,46.643233,24.699482,pharmacies
صيدلية بيورز أوتلت حي النسيم,6.0,5.0,46.8507482,24.7198291,pharmacies
صيدلية الشافي,27.0,3.4,46.81539009999999,24.7246927,pharmacies
Mohamed Pharmacy bundle,26.0,3.7,46.6786479,24.7146498,pharmacies
صيدلية ديوان الدواء الرابعه,12.0,4.9,46.8336294,24.7517247,pharmacies
WASFA MEDICAL PHARMACY,6.0,4.7,46.70999399999999,24.6785338,pharmacies
صيدلية العناية الدوائية,23.0,2.9,46.6241868,24.5697981,pharmacies
صيدلية الدواء,115.0,3.9,46.6650907,24.7995132,pharmacies
صيدلية النهدي,45.0,3.6,46.7274891,24.8288509,pharmacies
صيدلية وايتس,23.0,4.3,46.66499779999999,24.7696907,pharmacies
صيدلية المدينة | AlMadina Pharmacy,5.0,4.2,46.5917708,24.58137,pharmacies
صيدلية النهدي,57.0,3.8,46.634434,24.775982,pharmacies
الحبة بسعر الجملة,526.0,4.3,46.5918723,24.653715,pharmacies
صيدلية انوفا,9.0,3.9,46.72332420000001,24.5155217,pharmacies
صيدلية كنوز,118.0,4.0,46.6309467,24.8134189,pharmacies
صيدلية ليمون,32.0,4.0,46.7746751,24.8258076,pharmacies
Pharmacy,26.0,3.2,46.7757291,24.5911305,pharmacies
Alshafi Medical Company شركة الشافي الطبية,47.0,4.3,46.8533524,24.6245843,pharmacies
صيدلية أرض الحكيم,16.0,4.3,46.6503415,24.6009882,pharmacies
صيدلية انوفا,66.0,4.1,46.680569,24.6211489,pharmacies
صيدلية النهدي,71.0,4.4,46.75923179999999,24.7815157,pharmacies
صيدلية النهدي,72.0,4.4,46.6196875,24.7418125,pharmacies
صيدلية مقر النخبة البيطرية,10.0,3.4,46.8493586,24.8609554,pharmacies
صيدلية ليمون,123.0,3.5,46.8256186,24.7746025,pharmacies
صيدلية الدواء,11.0,4.3,46.8091951,24.7642444,pharmacies
صيدلية آدم,93.0,4.3,46.7973371,24.9203623,pharmacies
صيدلية الصحراء البيطريه,6.0,4.8,46.8475832,24.8678863,pharmacies
صيدلية الدواء,108.0,3.3,46.7192211,24.7596691,pharmacies
صيدلية اورنج,109.0,4.3,46.75143389999999,24.606381,pharmacies
صيدلية المتحدة,37.0,3.2,46.6319155,24.6115383,pharmacies
صيدلية زهرة الروضة,15.0,3.1,46.8085827,24.7346258,pharmacies
Aster PharmacyRoshn Front | صيدلية استرواجهة روشن,7.0,5.0,46.73489300000001,24.8443786,pharmacies
صيدلية ليمون,41.0,3.5,46.556413,24.641745,pharmacies
صيدلية الوقاية والعلاج بوينت,30.0,4.2,46.65438409999999,24.8144844,pharmacies
صيدلية وايتس,230.0,4.3,46.6976504,24.6830416,pharmacies
صيدلية انوفا,36.0,3.4,46.8558332,24.679518,pharmacies
صيدلية الدواء النقى الجديد,25.0,3.9,46.5547585,24.5548655,pharmacies
صيدلية زهرة الروضة,24.0,3.7,46.6582021,24.756832,pharmacies
صيدلية اورنج,49.0,4.2,46.6970172,24.5660634,pharmacies
صيدلية المتحدة,5.0,4.8,46.6436613,24.8375032,pharmacies
Veterinary Almahmal Pharmacy,447.0,4.3,46.59992889999999,24.856045,pharmacies
صيدلية تاج الدواء,11.0,4.0,46.7451089,24.6305882,pharmacies
صيدلية النهدي,120.0,4.0,46.72094,24.679798,pharmacies
Pharmacy Conditioner Happiness,66.0,2.0,46.7239571,24.6116129,pharmacies
صيدلية إتقان الدواء,7.0,4.3,46.7764535,24.5738478,pharmacies
صيدلية وايتس,771.0,4.2,46.6763606,24.6758162,pharmacies
صيدلية النهدي,103.0,4.3,46.640051,24.868003,pharmacies
صيدلية ليمون,58.0,3.5,46.6916085,24.788349,pharmacies
Sumucare,18.0,3.9,46.6627679,24.8663392,pharmacies
Al Rashad Pharmacy صيدلية الرشاد  ..,6.0,5.0,46.7750423,24.8351855,pharmacies
صيدلية اليوم الاخضر,5.0,4.2,46.6401949,24.8247608,pharmacies
صيدلية شمس,36.0,3.2,46.8842872,24.8419776,pharmacies
صيدلية كنوز,78.0,4.3,46.684447,24.7821507,pharmacies
ZAHRAT ALAMAL PHARMCY,10.0,3.9,46.5974028,24.5846765,pharmacies
صيدلية النهدي,86.0,3.8,46.612044,24.788211,pharmacies
صيدلية النهدي,73.0,3.9,46.852551,24.689961,pharmacies
صيدلية المدينة,7.0,5.0,46.6591752,24.6269238,pharmacies
صيدلية الدواء,93.0,3.7,46.57886999999999,24.5837278,pharmacies
صيدلية انوفا,19.0,3.7,46.6862927,24.6243078,pharmacies
صيدلية زهرة الروضة,100.0,3.5,46.742498,24.6791937,pharmacies
صيدلية الخليفة,10.0,4.5,46.7131143,24.7028609,pharmacies
صيدلية آدم,39.0,4.5,46.6634975,24.7600903,pharmacies
صيدلية زهرة الروضة,39.0,3.5,46.7898797,24.7186753,pharmacies
Alshifa pharmacy,38.0,4.5,46.793675,24.6544478,pharmacies
صيدلية ليمون,31.0,2.8,46.5956252,24.6045785,pharmacies
صيدلية وردة الدواء,8.0,4.5,46.7291192,24.6415894,pharmacies
Seema Pharmacy,47.0,4.0,46.6928443,24.7394241,pharmacies
صيدلية النهدي,150.0,4.2,46.74329059999999,24.7820744,pharmacies
صيدلية الدواء,66.0,3.8,46.6167328,24.5702527,pharmacies
صيدلية زهرة الروضة,40.0,3.3,46.58531370000001,24.6840645,pharmacies
Charisma Pharmacy,30.0,3.8,46.6507121,24.535357,pharmacies
صيدلية انوفا,8.0,4.3,46.7919871,24.5784673,pharmacies
صيدلية ليمون,72.0,3.7,46.71575199999999,24.767536,pharmacies
صيدلية ايف,22.0,4.4,46.8371023,24.8575899,pharmacies
صيدلية ليمون,33.0,3.5,46.6008125,24.5944375,pharmacies
صيدلية النهدي,7.0,3.0,46.6320164,24.712649,pharmacies
صيدلية التعافي,5.0,4.8,46.8855708,24.804679,pharmacies
صيدلية آدم,26.0,4.4,46.8646047,24.8760095,pharmacies
صيدلية المتحدة,16.0,3.9,46.753651,24.5692342,pharmacies
صيدلية خبرة الحلال البيطرية,11.0,4.5,46.7470019,24.579527,pharmacies
صيدلية ليمون,223.0,4.1,46.6104375,24.5768125,pharmacies
صيدلية انوفا,10.0,3.7,46.8110625,24.8288125,pharmacies
صيدلية برايتي Brighty Pharmacy,8.0,3.0,46.794999,24.7506376,pharmacies
صيدلية,6.0,4.8,46.77485770000001,24.8420197,pharmacies
صيدلية بسمة للحكيم,16.0,2.8,46.6160557,24.5945571,pharmacies
صيدلية شمس,45.0,3.9,46.6251222,24.8902225,pharmacies
صيدلية كنوز,210.0,4.1,46.7981834,24.714943,pharmacies
صيدلية يوم الدواء,34.0,3.2,46.8050444,24.7029525,pharmacies
Zoo Pharmacy,30.0,4.1,46.73967469999999,24.6771673,pharmacies
صيدلية آدم,17.0,4.2,46.78349009999999,24.8445995,pharmacies
صيدلية النهدي,40.0,4.3,46.86264,24.803894,pharmacies
Care Medical Pharmacy صيدلية رعاية الطبية,11.0,4.5,46.7802678,24.7001664,pharmacies
صيدلية الدواء,5.0,3.4,46.5849383,24.5599346,pharmacies
صيدلية انوفا,10.0,2.9,46.7435324,24.8189942,pharmacies
صيدلية ليمون,98.0,3.6,46.627078,24.781196,pharmacies
صيدلية انوفا,15.0,3.4,46.7004549,24.6247036,pharmacies
صيدلية دانة,22.0,4.4,46.7251978,24.5400183,pharmacies
صيدلية ليمون,41.0,3.6,46.8067972,24.7982021,pharmacies
صيدلية بصمة الادوية Basmit aladwia pharmacy olaya,36.0,5.0,46.6969149,24.674762,pharmacies
صيدلية النهدي,143.0,4.1,46.870725,24.80349,pharmacies
صيدلية لنا | Lana Pharmacy,17.0,4.2,46.8104909,24.8081873,pharmacies
صيدلية وصفة الصحة فرع,8.0,3.6,46.838484,24.8489478,pharmacies
صيدلية انوفا,25.0,4.0,46.7434324,24.752926,pharmacies
Life Pharmacy,9.0,4.1,46.62694930000001,24.5754298,pharmacies
صيدلية شمس,9.0,3.4,46.6456113,24.5372789,pharmacies
صيدلية النهدي,195.0,3.4,46.75081249999999,24.8416875,pharmacies
صيدلية وايتس,117.0,4.3,46.727478,24.82846,pharmacies
صيدلية الياسمين,13.0,4.4,46.8609783,24.8863139,pharmacies
صيدلية النهدي,22.0,3.4,46.880876,24.839341,pharmacies
صيدلية زهرة الروضة,8.0,3.6,46.77644009999999,24.5937822,pharmacies
Asir Pharmacy,15.0,2.9,46.7026093,24.6174359,pharmacies
صيدلية انوفا,26.0,4.0,46.86545719999999,24.7947141,pharmacies
Prevention and treatment Pharmacy,21.0,4.4,46.7968568,24.7251168,pharmacies
صيدلية الدواء,63.0,4.4,46.782615,24.569113,pharmacies
صيدلية المتحدة,22.0,4.2,46.7673007,24.8334687,pharmacies
صيدلية الدواء,127.0,3.7,46.63543259999999,24.810566,pharmacies
صيدلية وايتس,166.0,4.0,46.6550798,24.8233872,pharmacies
صيدلية,5.0,3.0,46.7819829,24.804316,pharmacies
صيدلية الدواء,48.0,3.4,46.731551,24.831737,pharmacies
صيدلية علاجك الطبيةفرع قرطبة (صيدلية ريمين ),35.0,3.3,46.7513417,24.8136388,pharmacies
صيدلية زهرة الروضة,27.0,2.7,46.8091933,24.7795719,pharmacies
Mazhar Medical Pharmacy,5.0,3.2,46.7988682,24.8359096,pharmacies
صيدلية ايرام الطبيه ERAM PHARMACY,26.0,4.6,46.6413512,24.8246617,pharmacies
